SSO_LCI,AE,AH,ng_LCI,steel
117.49110400194432,93.10734576463197,373.9334904596745,1399.846074587779,0.0050191111111111105
124.15980690278923,112.51150210176824,403.5573948122497,1548.8629024634085,0.0053018779342723
133.56585288027327,152.91139576477764,458.435297333694,1762.5120643171163,0.005703535353535353
121.8225732739054,117.76847236725352,409.44708946299323,1484.2821206284534,0.005204147465437788
124.11032112881442,111.35812033860758,397.1853711598998,1549.364438658743,0.0053018779342723
122.95580651366268,150.39179571002487,435.677646881972,1481.484137622986,0.005252558139534884
103.1005028302363,131.27051138601644,418.07412720586484,1252.4804068158228,0.005252558139534884
139.35666428544434,144.7365627343649,447.787000041,1838.9100335225196,0.005674874371859296
137.89175058823295,139.80313437166282,408.4467468646516,1748.2199000546457,0.005455555555555555
146.53823947027422,157.82865914785566,439.5811571423023,1862.1354149416188,0.005508780487804878
93.81018172404048,93.99828643287015,373.7376695347438,1203.055897678383,0.005377619047619048
115.28954111131473,100.04274288541816,390.6069562256324,1478.9514669208158,0.0054033492822966505
137.89175058823295,127.5455608736335,420.253752381653,1760.1710342152244,0.005455555555555555
137.2288094796357,127.12645901785258,417.34782361752093,1742.9725681117468,0.005429326923076922
109.31238495221159,111.93355908970479,403.55704418783864,1419.9315542323393,0.005508780487804878
148.60964532243534,159.24899710525628,476.61011025989336,2026.1825281206222,0.005881770833333333
136.52177943496454,126.63339038131308,410.115349609042,1725.449018785182,0.0054033492822966505
112.17020945106069,140.73589520221157,409.6274232500369,1356.374353543843,0.005252558139534884
176.39353741473616,125.2839267977877,387.2836262771161,2172.4710048621655,0.005252558139534884
161.8503922845726,120.72396757694565,397.6562840105954,2005.4012533998302,0.005277102803738318
143.0706429829341,141.95252572602251,433.98834007086833,1776.2173101115059,0.005352132701421801
142.83100457902268,144.10830244339328,439.6421717318388,1808.0085114386395,0.005455555555555555
204.46513328531745,144.82895803148324,436.79286156869256,2553.677400608786,0.005352132701421801
134.34307944545938,140.6671992284527,411.49812804525124,1592.7637948535653,0.005133181818181818
90.33233587279368,113.96900836604401,405.9366982468632,1157.2941075784615,0.005455555555555555
137.47784255866605,155.02137945639632,441.75108984438583,1701.174862902597,0.005377619047619048
147.46852711048538,145.71894964838677,411.3667037156545,1791.7771786109492,0.005252558139534884
141.59050802951333,137.7534231837525,411.7417925323284,1651.4756669806536,0.005041517857142857
152.4314102343959,108.87417525602866,409.2243587983728,1956.7655894568456,0.005429326923076922
117.67645332695952,137.72129585907464,429.0951785525681,1488.3682322867858,0.005455555555555555
157.32264079040812,141.4835073879197,425.9523332281184,1918.8130152782073,0.005252558139534884
